"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00023272","1925-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","29.2","X","5.9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","","","","","10.6",",X,05,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,22,","28.9",",X,25,","141.6","X","72.7",",X","0.0",",T,,X","","","0",",,,X","16.18",",X","19.58",",,,X","12.77",",,,X","","","","","",""
"USW00023272","1925-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","32.3","X","3.1",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","","","","","11.7",",X,14,","0",",,X,30,+","0",",,X,30,+","7.1",",,X,06,","27.2",",X,22,","182.9","X","41.3",",X","11.4",",,,X","","","0",",,,X","17.06",",X","20.55",",,,X","13.57",",,,X","","","","","",""
"USW00023272","1925-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","46.5","X","14.2",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","0",",X","","","","","11.1",",X,18,","0",",,X,31,+","0",",,X,31,+","6.6",",,X,05,","29.4",",X,20,","246.2","X","63.3",",X","8.0",",,,X","","","0",",,,X","16.75",",X","20.75",",,,X","12.75",",,,X","","","","","",""
"USW00023272","1925-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","46.5","X","0.0",",X","8",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","8.3",",X,26,","0",",,X,30,+","0",",,X,30,+","11.9",",,X,16,","18.9",",X,22,+","385.3","X","139.1",",X","59.0",",,,X","","","0",",,,X","13.70",",X","16.62",",,,X","10.77",",,,X","","","","","",""
"USW00023272","1925-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","46.5","X","0.0",",X","5",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","4.4",",X,30,+","0",",,X,31,+","0",",,X,31,+","9.1",",,X,17,","21.1",",X,07,+","596.9","X","211.6",",X","25.7",",,,X","","","0",",,,X","11.51",",X","14.46",",,,X","8.55",",,,X","","","","","",""
"USW00023272","1926-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","7",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","2.2",",X,12,+","0",",,X,31,+","0",",,X,31,+","60.5",",,X,28,","17.2",",X,22,","891.5","X","294.6",",X","139.2",",,,X","","","0",",,,X","8.83",",X","11.86",",,,X","5.80",",,,X","","","","","",""
"USW00023272","1926-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","12",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","7.2",",X,12,","0",",,X,28,+","0",",,X,28,+","30.0",",,X,02,","23.9",",X,27,+","1031.5","X","140.0",",X","137.3",",,,X","","","0",",,,X","13.33",",X","16.58",",,,X","10.09",",,,X","","","","","",""
"USW00023272","1926-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.3","X","10.3",",X","2",",X","1",",X","0",",X","0","1,X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","9.4",",X,10,","0","1,,X,31,+","0",",,X,31,+","5.8",",,X,18,","28.3",",X,22,","1116.3","X","84.8",",X","6.3",",,,X","","","0",",,,X","15.93",",X","20.02",",,,X","11.84",",,,X","","","","","",""
"USW00023272","1926-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","22.7","X","12.4",",X","9",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","11.1",",X,18,+","0",",,X,30,+","0",",,X,30,+","48.0",",,X,04,","31.7",",X,25,","1185.3","X","69.0",",X","133.7",",,,X","","","0",",,,X","16.45",",X","20.24",",,,X","12.66",",,,X","","","","","",""
"USW00023272","1926-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","28.5","X","5.8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","","","","","10.6",",X,25,+","0",",,X,31,+","0",",,X,31,+","1.8",",,X,04,","27.8",",X,11,","1259.0","X","73.7",",X","3.8",",,,X","","","0",",,,X","16.14",",X","20.28",",,,X","12.01",",,,X","","","","","",""
"USW00023272","1926-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","31.3","X","2.8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","10.0",",X,24,+","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,07,","30.0",",X,05,","1359.3","X","100.3",",X","0.0",",T,,X","","","0",",,,X","15.08",",X","18.89",",,,X","11.28",",,,X","","","","","",""
"USW00023272","1926-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","36.3","X","5.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","10.6",",X,25,+","0",",,X,31,+","0",",,X,31,+","0.0",",,X,31,+","30.0",",X,15,","72.2","X","72.2",",X","0.0",",,,X","","","0",",,,X","16.17",",X","20.34",",,,X","11.99",",,,X","","","","","",""
"USW00023272","1926-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","43.3","X","7.0",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","10.0",",X,04,","0",",,X,31,+","0",",,X,31,+","1.0",",,X,25,","30.6",",X,23,","150.6","X","78.4",",X","1.0",",,,X","","","0",",,,X","16.03",",X","19.92",",,,X","12.14",",,,X","","","","","",""
"USW00023272","1926-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","52.5","X","9.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","","","","","8.9",",X,27,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,30,+","31.1",",X,24,","223.4","X","72.8",",X","0.0",",T,,X","","","0",",,,X","16.21",",X","20.24",",,,X","12.18",",,,X","","","","","",""
"USW00023272","1926-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","67.5","X","15.0",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","19",",X","0",",X","","","","","11.1",",X,31,+","0",",,X,31,+","0",",,X,31,+","33.3",",,X,01,","28.3",",X,27,+","265.7","X","42.3",",X","48.4",",,,X","","","0",",,,X","17.45",",X","22.00",",,,X","12.90",",,,X","","","","","",""
"USW00023272","1926-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","69.5","X","2.0",",X","13",",X","11",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","2","","9.4",",X,04,","0",",,X,30,+","0",",,X,30,+","36.3",",,X,28,","26.1",",X,07,","336.4","X","70.7",",X","183.2",",,,X","","","0",",,,X","16.04",",X","19.77",",,,X","12.32",",,,X","","","","","",""
"USW00023272","1926-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","69.5","X","0.0",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","3.9",",X,26,","0",",,X,31,+","0",",,X,31,+","8.1",",,X,02,","20.0",",X,04,","568.8","X","232.4",",X","26.4",",,,X","","","0",",,,X","10.84",",X","13.60",",,,X","8.07",",,,X","","","","","",""
"USW00023272","1927-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","13",",X","10",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","5.0",",X,23,+","0",",,X,31,+","0",",,X,31,+","20.1",",,X,10,","16.1",",X,05,","804.7","X","235.9",",X","95.8",",,,X","","","0",",,,X","10.72",",X","13.39",",,,X","8.06",",,,X","","","","","",""
"USW00023272","1927-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","18",",X","11",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","2","","6.7",",X,12,","0",",,X,28,+","0",",,X,28,+","36.3",",,X,03,","17.2",",X,28,+","975.6","X","170.9",",X","174.1",",,,X","","","0",",,,X","12.23",",X","15.00",",,,X","9.46",",,,X","","","","","",""
"USW00023272","1927-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","8",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","6.7",",X,16,+","0",",,X,31,+","0",",,X,31,+","14.7",",,X,13,","24.4",",X,23,+","1161.3","X","185.7",",X","55.6",",,,X","","","0",",,,X","12.34",",X","15.89",",,,X","8.80",",,,X","","","","","",""
"USW00023272","1927-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.3","X","2.3",",X","6",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","4.4",",X,10,","0",",,X,30,+","0",",,X,30,+","37.1",",,X,01,","27.8",",X,23,","1319.0","X","157.7",",X","49.6",",,,X","","","0",",,,X","13.15",",X","17.22",",,,X","9.08",",,,X","","","","","",""
"USW00023272","1927-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","10.4","X","8.1",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","","","8.9",",X,09,+","0",",,X,31,+","0",",,X,31,+","1.3",",,X,27,","31.1",",X,24,","1444.1","X","125.1",",X","2.6",",,,X","","","0",",,,X","14.56",",X","18.88",",,,X","10.24",",,,X","","","","","",""
"USW00023272","1927-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","24.9","X","14.5",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","2",",X","","","1","","9.4",",X,01,","0",",,X,30,+","0",",,X,30,+","9.7",",,X,07,","33.9",",X,30,","1544.5","X","100.4",",X","9.7",",,,X","","","0",",,,X","15.47",",X","19.15",",,,X","11.78",",,,X","","","","","",""
"USW00023272","1927-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","24.9","X","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","1","","10.0",",X,21,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,28,+","22.2",",X,21,+","108.9","X","108.9",",X","0.0",",T,,X","","","0",",,,X","14.82",",X","18.22",",,,X","11.43",",,,X","","","","","",""
"USW00023272","1927-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","26.6","X","1.7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","","","","","10.6",",X,09,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,28,+","27.2",",X,31,","199.0","X","90.1",",X","0.0",",T,,X","","","0",",,,X","15.48",",X","18.68",",,,X","12.28",",,,X","","","","","",""
"USW00023272","1927-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","29.9","X","3.3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","11.7",",X,23,+","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,16,+","24.4",",X,30,+","246.0","X","47.0",",X","0.0",",T,,X","","","0",",,,X","16.87",",X","20.70",",,,X","13.05",",,,X","","","","","",""
"USW00023272","1927-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","43.5","X","13.6",",X","4",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","","","","","8.9",",X,14,","0",",,X,31,+","0",",,X,31,+","31.0",",,X,30,","30.0",",X,12,","302.8","X","56.8",",X","49.1",",,,X","","","0",",,,X","16.94",",X","21.88",",,,X","12.00",",,,X","","","","","",""
"USW00023272","1927-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","46.5","X","3.0",",X","12",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","6.7",",X,23,","0",",,X,30,+","0",",,X,30,+","34.5",",,X,09,","25.0",",X,03,","420.5","X","117.7",",X","80.9",",,,X","","","0",",,,X","14.51",",X","17.63",",,,X","11.39",",,,X","","","","","",""
"USW00023272","1927-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","46.5","X","0.0",",X","11",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","6.1",",X,23,+","0",",,X,31,+","0",",,X,31,+","18.5",",,X,13,","22.2",",X,03,","647.5","X","227.0",",X","100.1",",,,X","","","0",",,,X","11.01",",X","13.85",",,,X","8.17",",,,X","","","","","",""
"USW00023272","1928-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","9",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","4.4",",X,18,+","0",",,X,31,+","0",",,X,31,+","9.7",",,X,22,","17.2",",X,27,","898.0","X","250.5",",X","36.3",",,,X","","","0",",,,X","10.25",",X","12.89",",,,X","7.62",",,,X","","","","","",""
"USW00023272","1928-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","8",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","6.7",",X,13,","0",",,X,29,+","0",",,X,29,+","26.4",",,X,03,","19.4",",X,09,","1057.5","X","159.5",",X","50.0",",,,X","","","0",",,,X","12.83",",X","16.34",",,,X","9.33",",,,X","","","","","",""
"USW00023272","1928-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","15",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","","","8.3",",X,28,","0",",,X,31,+","0",",,X,31,+","42.9",",,X,23,","25.0",",X,17,","1173.8","X","116.3",",X","118.3",",,,X","","","0",",,,X","14.58",",X","17.84",",,,X","11.33",",,,X","","","","","",""
"USW00023272","1928-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.3","X","3.3",",X","6",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","7.2",",X,03,","0",",,X,30,+","0",",,X,30,+","24.9",",,X,02,","26.7",",X,07,","1298.4","X","124.6",",X","33.3",",,,X","","","0",",,,X","14.29",",X","18.11",",,,X","10.47",",,,X","","","","","",""
"USW00023272","1928-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.3","X","0.0",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","7",",X","0",",X","","","","","10.0",",X,24,","0",",,X,31,+","0",",,X,31,+","6.6",",,X,08,","25.0",",X,12,+","1403.3","X","104.9",",X","6.6",",,,X","","","0",",,,X","14.95",",X","18.51",",,,X","11.39",",,,X","","","","","",""
"USW00023272","1928-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.7","X","4.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","","","","","10.0",",X,16,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,23,+","29.4",",X,06,","1482.2","X","78.9",",X","0.0",",T,,X","","","0",",,,X","15.85",",X","20.09",",,,X","11.61",",,,X","","","","","",""
"USW00023272","1928-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.7","X","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","","","","","10.0",",X,17,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,27,+","23.9",",X,07,","108.8","X","108.8",",X","0.0",",T,,X","","","0",",,,X","14.82",",X","18.01",",,,X","11.64",",,,X","","","","","",""
"USW00023272","1928-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","7.7","X","0.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","","","","","10.0",",X,29,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,29,+","22.2",",X,11,","223.5","X","114.7",",X","0.0",",T,,X","","","0",",,,X","14.63",",X","17.98",",,,X","11.28",",,,X","","","","","",""
"USW00023272","1928-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","34.6","X","26.9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","11",",X","3",",X","","","","","10.0",",X,05,+","0",",,X,30,+","0",",,X,30,+","0.5",",,X,11,","37.2",",X,21,","310.9","X","87.4",",X","0.8",",,,X","","","0",",,,X","16.32",",X","20.56",",,,X","12.08",",,,X","","","","","",""
"USW00023272","1928-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.5","X","5.9",",X","3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","","","","","9.4",",X,30,+","0",",,X,31,+","0",",,X,31,+","2.5",",,X,29,","30.6",",X,08,","411.1","X","100.2",",X","3.3",",,,X","","","0",",,,X","15.29",",X","19.14",",,,X","11.44",",,,X","","","","","",""
"USW00023272","1928-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.5","X","0.0",",X","6",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","7.2",",X,30,","0",",,X,30,+","0",",,X,30,+","37.6",",,X,12,","21.1",",X,01,","555.1","X","144.0",",X","85.1",",,,X","","","0",",,,X","13.53",",X","16.98",",,,X","10.09",",,,X","","","","","",""
"USW00023272","1928-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","40.5","X","0.0",",X","8",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","2.2",",X,24,+","0",",,X,31,+","0",",,X,31,+","35.6",",,X,02,","17.2",",X,27,+","820.0","X","264.9",",X","124.3",",,,X","","","0",",,,X","9.79",",X","12.66",",,,X","6.92",",,,X","","","","","",""
"USW00023272","1929-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","2.2",",X,13,+","0",",,X,31,+","0",",,X,31,+","17.5",",,X,15,","15.0",",X,30,","1122.0","X","302.0",",X","33.5",",,,X","","","0",",,,X","8.59",",X","11.51",",,,X","5.67",",,,X","","","","","",""
"USW00023272","1929-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","5",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","1.7",",X,07,","0",",,X,28,+","0",",,X,28,+","22.9",",,X,03,","22.2",",X,28,","1327.9","X","205.9",",X","54.4",",,,X","","","0",",,,X","10.98",",X","14.82",",,,X","7.14",",,,X","","","","","",""
"USW00023272","1929-03","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.9","X","1.9",",X","7",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","","","","","6.1",",X,24,+","0",",,X,31,+","0",",,X,31,+","13.7",",,X,09,","27.2",",X,03,","1515.1","X","187.2",",X","39.6",",,,X","","","0",",,,X","12.35",",X","16.02",",,,X","8.69",",,,X","","","","","",""
"USW00023272","1929-04","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","1.9","X","0.0",",X","8",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","4.4",",X,06,","0",",,X,30,+","0",",,X,30,+","9.1",",,X,03,","21.7",",X,01,","1709.3","X","194.2",",X","25.7",",,,X","","","0",",,,X","11.86",",X","15.19",",,,X","8.53",",,,X","","","","","",""
"USW00023272","1929-05","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","2.2","X","0.3",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","8.3",",X,06,","0",",,X,31,+","0",",,X,31,+","0.3",",,X,31,","27.2",",X,11,","1856.1","X","146.8",",X","0.3",",,,X","","","0",",,,X","13.60",",X","17.32",",,,X","9.89",",,,X","","","","","",""
"USW00023272","1929-06","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","36.0","X","33.8",",X","6",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","12",",X","3",",X","","","","","10.0",",X,01,","0",",,X,30,+","0",",,X,30,+","13.2",",,X,15,","35.0",",X,21,","1923.9","X","67.8",",X","21.8",",,,X","","","0",",,,X","17.20",",X","21.66",",,,X","12.74",",,,X","","","","","",""
"USW00023272","1929-07","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","41.2","X","5.2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","","","","","11.1",",X,22,+","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,31,+","29.4",",X,02,","65.2","X","65.2",",X","0.0",",T,,X","","","0",",,,X","16.40",",X","20.10",",,,X","12.69",",,,X","","","","","",""
"USW00023272","1929-08","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","42.0","X","0.8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","","","11.1",",X,17,+","0",",,X,31,+","0",",,X,31,+","0.0",",,X,31,+","25.0",",X,19,","133.1","X","67.9",",X","0.0",",,,X","","","0",",,,X","16.17",",X","19.56",",,,X","12.78",",,,X","","","","","",""
"USW00023272","1929-09","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","44.0","X","2.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","","","","","10.6",",X,29,","0",",,X,30,+","0",",,X,30,+","0.0",",T,X,06,","26.1",",X,14,","194.8","X","61.7",",X","0.0",",T,,X","","","0",",,,X","16.34",",X","20.12",",,,X","12.56",",,,X","","","","","",""
"USW00023272","1929-10","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","70.7","X","26.7",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","1",",X","","","","","10.0",",X,26,+","0",",,X,31,+","0",",,X,31,+","0.3",",,X,17,","32.2",",X,22,","247.6","X","52.8",",X","0.3",",,,X","","","0",",,,X","17.49",",X","22.10",",,,X","12.88",",,,X","","","","","",""
"USW00023272","1929-11","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","75.7","X","5.0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","","","","","7.8",",X,15,+","0",",,X,30,+","0",",,X,30,+","0.0",",,X,30,+","27.8",",X,03,","341.0","X","93.4",",X","0.0",",,,X","","","0",",,,X","15.39",",X","20.42",",,,X","10.36",",,,X","","","","","",""
"USW00023272","1929-12","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","75.7","X","0.0",",X","7",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","","","","","3.9",",X,30,","0",",,X,31,+","0",",,X,31,+","32.3",",,X,10,","23.3",",X,05,","529.0","X","188.0",",X","78.5",",,,X","","","0",",,,X","12.27",",X","14.66",",,,X","9.87",",,,X","","","","","",""
"USW00023272","1930-01","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","0.0","X","0.0",",X","14",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","","","","","2.8",",X,11,","0",",,X,31,+","0",",,X,31,+","30.0",",,X,15,","19.4",",X,31,","793.3","X","264.3",",X","126.9",",,,X","","","0",",,,X","9.81",",X","12.44",",,,X","7.17",",,,X","","","","","",""
"USW00023272","1930-02","37.7705","-122.4269","45.7","SAN FRANCISCO DOWNTOWN, CA US","3.1","X","3.1",",X","8",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","","","4","","6.1",",X,27,","0",",,X,28,+","0",",,X,28,+","22.4",",,X,22,","25.6",",X,14,","927.7","X","134.4",",X","74.8",",,,X","","","0",",,,X","13.64",",X","17.50",",,,X","9.79",",,,X","","","","","",""
